OPENMP elves CORES: 4
---PROBLEM SIZE: 100000---
---THREAD COUNT: 4---
DATA, 1, 4, 362737.323000
DATA, 1, 4, 359152.036000
DATA, 1, 4, 359067.338000
DATA, 1, 4, 359288.432000
DATA, 1, 4, 359238.318000
DATA, 1, 4, 358995.503000
DATA, 1, 4, 400053.585000
DATA, 1, 4, 358643.834000
DATA, 1, 4, 358730.770000
DATA, 1, 4, 359026.649000
