OPENMP elves CORES: 1
---PROBLEM SIZE: 10000---
---THREAD COUNT: 8---
DATA, 1, 1, 143606.216000
DATA, 1, 1, 140426.749000
DATA, 1, 1, 143409.488000
DATA, 1, 1, 143455.792000
DATA, 1, 1, 143058.534000
DATA, 1, 1, 141950.905000
DATA, 1, 1, 143162.165000
DATA, 1, 1, 143492.226000
DATA, 1, 1, 141886.395000
DATA, 1, 1, 141636.103000
