OPENMP elves CORES: 8
---PROBLEM SIZE: 10000---
---THREAD COUNT: 16---
DATA, 1, 8, 40030.770000
DATA, 1, 8, 39365.707000
DATA, 1, 8, 40351.179000
DATA, 1, 8, 39882.806000
DATA, 1, 8, 40556.580000
DATA, 1, 8, 39944.144000
DATA, 1, 8, 39078.117000
DATA, 1, 8, 40018.649000
DATA, 1, 8, 41118.110000
DATA, 1, 8, 40375.112000
